order_id,order_timestamp,origin_region,destination_region,carrier,product_category,weight_kg,unit_margin_usd,order_value_usd,warehouse_receipt_time,pack_complete_time,ship_time,scheduled_delivery_date,actual_delivery_date,return_flag,is_unresolved_shipment,Time_to_Pack_Hours,Transit_Days_Scheduled,Delivery_Variance_Days,Order_to_Ship_Hours,Carrier_Route,distance_factor,Estimated_Shipping_Cost_USD,SLA_Status,Margin_Tier
ORD-108257,2024-07-21 15:19:00,West,Midwest,Standard,Home Goods,6.95,22.0,157.85,2024-07-21 16:43:00,2024-07-22 11:48:48.262885188,2024-07-22 15:32:48.262885188,2024-07-27 15:32:48.262885188,2024-07-27 16:26:53.442853936,False,False,19.1,5.0,0.04,24.23,Standard | West -> Midwest,1.8,52.54,1-2 Days Late,High Margin ($20+)
ORD-101348,2024-10-16 05:35:00,Southwest,South,Standard,Electronics,4.07,38.0,240.3,2024-10-16 06:54:00,2024-10-16 08:39:59.574901712,2024-10-16 12:25:59.574901712,2024-10-21 12:25:59.574901712,2024-10-21 21:51:15.378510883,False,False,1.77,5.0,0.39,6.85,Standard | Southwest -> South,1.0,17.09,1-2 Days Late,High Margin ($20+)
ORD-102480,2024-12-03 06:22:00,Southwest,Southwest,Standard,Toys,0.91,9.0,40.08,2024-12-03 07:35:00,2024-12-03 10:13:54.726171277,2024-12-03 10:58:54.726171277,2024-12-08 10:58:54.726171277,2024-12-07 14:57:02.729291037,False,False,2.65,5.0,-0.83,4.62,Standard | Southwest -> Southwest,0.4,1.53,On-Time,Low Margin (<$10)
ORD-105528,2024-01-23 20:50:00,Northeast,South,Standard,Home Goods,1.29,22.0,141.39,2024-01-23 21:28:00,2024-01-24 00:12:59.618848459,2024-01-24 02:59:59.618848459,2024-01-29 02:59:59.618848459,2024-01-29 17:32:06.233066231,False,False,2.75,5.0,0.61,6.17,Standard | Northeast -> South,1.4,7.59,1-2 Days Late,High Margin ($20+)
ORD-102149,2024-03-27 01:50:00,Northeast,Northeast,Express,Electronics,2.86,38.0,216.28,2024-03-27 02:55:00,2024-03-27 05:11:44.422679042,2024-03-27 09:05:44.422679042,2024-03-29 09:05:44.422679042,2024-03-29 20:14:38.273456851,False,False,2.28,2.0,0.46,7.26,Express | Northeast -> Northeast,0.4,8.92,1-2 Days Late,High Margin ($20+)
ORD-102096,2024-02-09 05:21:00,Midwest,West,Standard,Books,0.6,4.0,16.37,2024-02-09 06:12:00,2024-02-09 09:08:02.041233792,2024-02-09 12:23:02.041233792,2024-02-14 12:23:02.041233792,2024-02-18 23:37:13.012877712,True,False,2.93,5.0,4.47,7.03,Standard | Midwest -> West,1.8,4.54,3-5 Days Late,Low Margin (<$10)
ORD-106188,2024-05-23 21:46:00,West,West,Standard,Sports,2.91,17.0,83.23,2024-05-23 23:12:00,2024-05-24 06:36:13.122744858,2024-05-24 09:25:13.122744858,2024-05-29 09:25:13.122744858,2024-05-28 19:00:01.699302913,False,False,7.4,5.0,-0.6,11.65,Standard | West -> West,0.4,4.89,On-Time,Mid Margin ($10-20)
ORD-105091,2024-04-05 16:39:00,Northeast,Northeast,Standard,Home Goods,0.95,22.0,123.44,2024-04-05 17:47:00,2024-04-05 22:23:33.138509943,2024-04-06 01:45:33.138509943,2024-04-11 01:45:33.138509943,2024-04-12 09:39:46.739427625,False,False,4.61,5.0,1.33,9.11,Standard | Northeast -> Northeast,0.4,1.6,1-2 Days Late,High Margin ($20+)
ORD-106467,2024-09-19 07:21:00,South,Southwest,Express,Toys,0.94,9.0,31.32,2024-09-19 07:47:00,2024-09-19 13:23:50.594497686,2024-09-19 14:27:50.594497686,2024-09-21 14:27:50.594497686,2024-09-21 18:52:51.361889882,False,False,5.61,2.0,0.18,7.11,Express | South -> Southwest,1.0,7.33,1-2 Days Late,Low Margin (<$10)
ORD-108458,2024-03-14 13:40:00,Southwest,Northeast,Standard,Toys,1.08,9.0,22.11,2024-03-14 14:45:00,2024-03-14 16:19:51.524057442,2024-03-14 17:52:51.524057442,2024-03-19 17:52:51.524057442,2024-03-19 09:50:15.750033609,False,False,1.58,5.0,-0.34,4.21,Standard | Southwest -> Northeast,2.4,10.89,On-Time,Low Margin (<$10)
ORD-107233,2024-12-03 01:35:00,West,Northeast,Standard,Electronics,1.99,38.0,252.38,2024-12-03 02:26:00,2024-12-03 04:14:52.596586436,2024-12-03 07:08:52.596586436,2024-12-08 07:08:52.596586436,2024-12-08 16:58:01.916240261,False,False,1.81,5.0,0.41,5.56,Standard | West -> Northeast,2.9,24.24,1-2 Days Late,High Margin ($20+)
ORD-106205,2024-05-09 08:38:00,South,Southwest,Standard,Apparel,0.3,14.0,53.88,2024-05-09 09:48:00,2024-05-09 13:04:43.189909111,2024-05-09 15:35:43.189909111,2024-05-14 15:35:43.189909111,2024-05-14 09:46:13.069787479,False,False,3.28,5.0,-0.24,6.96,Standard | South -> Southwest,1.0,1.26,On-Time,Mid Margin ($10-20)
ORD-108528,2024-11-05 09:44:00,South,South,Express,Apparel,0.53,14.0,48.31,2024-11-05 10:37:00,2024-11-05 12:53:35.831415950,2024-11-05 16:17:35.831415950,2024-11-07 16:17:35.831415950,2024-11-14 23:48:30.842645749,True,False,2.28,2.0,7.31,6.56,Express | South -> South,0.5,2.07,Severely Delayed (5+ Days),Mid Margin ($10-20)
ORD-104225,2024-10-12 02:00:00,Northeast,Northeast,Express,Apparel,0.24,14.0,37.14,2024-10-12 02:45:00,2024-10-12 07:11:11.907671974,2024-10-12 08:21:11.907671974,2024-10-14 08:21:11.907671974,2024-10-15 04:08:41.637365022,False,False,4.44,2.0,0.82,6.35,Express | Northeast -> Northeast,0.4,0.75,1-2 Days Late,Mid Margin ($10-20)
ORD-104136,2024-11-12 21:24:00,Northeast,Midwest,Standard,Books,0.69,4.0,23.27,2024-11-12 22:17:00,2024-11-13 02:14:08.033993625,2024-11-13 05:51:08.033993625,2024-11-18 05:51:08.033993625,2024-11-19 12:49:47.206892348,False,False,3.95,5.0,1.29,8.45,Standard | Northeast -> Midwest,1.2,3.48,1-2 Days Late,Low Margin (<$10)
ORD-100849,2024-05-05 12:40:00,Northeast,West,Standard,Apparel,0.75,14.0,51.72,2024-05-05 13:01:00,2024-05-06 06:06:43.524630823,2024-05-06 06:45:43.524630823,2024-05-11 06:45:43.524630823,2024-05-12 05:01:59.401278341,False,False,17.1,5.0,0.93,18.1,Standard | Northeast -> West,2.9,9.14,1-2 Days Late,Mid Margin ($10-20)
ORD-101821,2024-12-18 17:42:00,West,South,Express,Toys,0.25,9.0,35.42,2024-12-18 18:56:00,2024-12-18 21:16:14.084975367,2024-12-18 22:11:14.084975367,2024-12-20 22:11:14.084975367,2024-12-20 12:43:41.646667612,False,False,2.34,2.0,-0.39,4.49,Express | West -> South,2.0,3.9,On-Time,Low Margin (<$10)
ORD-100417,2024-02-15 23:54:00,South,South,Express,Books,0.61,4.0,13.66,2024-02-16 01:07:00,2024-02-16 05:44:17.790597915,2024-02-16 06:49:17.790597915,2024-02-18 06:49:17.790597915,2024-02-29 01:00:20.889954916,True,False,4.62,2.0,10.76,6.92,Express | South -> South,0.5,2.38,Severely Delayed (5+ Days),Low Margin (<$10)
ORD-103718,2024-05-01 22:35:00,Southwest,Southwest,Express,Sports,5.83,17.0,111.72,2024-05-02 00:03:00,2024-05-02 04:03:22.511548098,2024-05-02 05:00:22.511548098,2024-05-04 05:00:22.511548098,2024-05-04 10:01:00.500444466,False,False,4.01,2.0,0.21,6.42,Express | Southwest -> Southwest,0.4,18.19,1-2 Days Late,Mid Margin ($10-20)
ORD-108676,2024-07-15 13:51:00,West,Northeast,Standard,Toys,1.43,9.0,36.75,2024-07-15 14:58:00,2024-07-15 16:40:47.523867015,2024-07-15 20:13:47.523867015,2024-07-20 20:13:47.523867015,2024-07-20 20:00:47.178122674,False,False,1.71,5.0,-0.01,6.38,Standard | West -> Northeast,2.9,17.42,On-Time,Low Margin (<$10)
ORD-108794,2024-05-21 19:42:00,Southwest,Midwest,Standard,Toys,0.13,9.0,21.06,2024-05-21 20:35:00,2024-05-21 22:53:24.905763360,2024-05-21 23:30:24.905763360,2024-05-26 23:30:24.905763360,2024-05-27 13:33:01.177772238,True,False,2.31,5.0,0.59,3.81,Standard | Southwest -> Midwest,1.5,0.82,1-2 Days Late,Low Margin (<$10)
ORD-104173,2024-06-12 16:27:00,West,Midwest,Standard,Beauty,0.32,11.0,30.58,2024-06-12 17:44:00,2024-06-12 19:34:55.304754054,2024-06-12 22:25:55.304754054,2024-06-17 22:25:55.304754054,2024-06-17 09:38:32.140578882,False,False,1.85,5.0,-0.53,5.98,Standard | West -> Midwest,1.8,2.42,On-Time,Mid Margin ($10-20)
ORD-101922,2024-10-31 11:49:00,West,South,Standard,Apparel,0.54,14.0,42.03,2024-10-31 13:15:00,2024-10-31 16:47:05.436547918,2024-10-31 17:24:05.436547918,2024-11-05 17:24:05.436547918,2024-11-10 03:31:14.029027263,False,False,3.53,5.0,4.42,5.58,Standard | West -> South,2.0,4.54,3-5 Days Late,Mid Margin ($10-20)
ORD-108975,2024-12-30 17:16:00,Northeast,Southwest,Express,Toys,0.05,9.0,63.58,2024-12-30 18:05:00,2024-12-30 19:52:20.465164604,2024-12-30 21:39:20.465164604,2025-01-01 21:39:20.465164604,2025-01-02 12:19:07.046416986,True,False,1.79,2.0,0.61,4.39,Express | Northeast -> Southwest,2.4,0.94,1-2 Days Late,Low Margin (<$10)
ORD-109630,2024-06-26 02:27:00,Midwest,West,Standard,Toys,0.83,9.0,46.71,2024-06-26 02:36:00,2024-06-26 06:00:40.697490704,2024-06-26 06:50:40.697490704,2024-07-01 06:50:40.697490704,2024-07-01 17:37:10.741899774,True,False,3.41,5.0,0.45,4.39,Standard | Midwest -> West,1.8,6.27,1-2 Days Late,Low Margin (<$10)
ORD-105489,2024-05-23 13:17:00,Midwest,Northeast,Standard,Electronics,2.42,38.0,282.24,2024-05-23 13:48:00,2024-05-23 15:32:44.523038083,2024-05-23 16:11:44.523038083,2024-05-28 16:11:44.523038083,2024-05-28 14:04:37.953906448,False,False,1.75,5.0,-0.09,2.91,Standard | Midwest -> Northeast,1.2,12.2,On-Time,High Margin ($20+)
ORD-103761,2024-10-21 22:44:00,South,Southwest,Standard,Toys,0.55,9.0,37.33,2024-10-21 23:32:00,2024-10-22 04:24:58.063502287,2024-10-22 07:19:58.063502287,2024-10-27 07:19:58.063502287,2024-10-26 23:23:58.902623360,False,False,4.88,5.0,-0.33,8.6,Standard | South -> Southwest,1.0,2.31,On-Time,Low Margin (<$10)
ORD-102102,2024-06-15 15:28:00,Southwest,South,Standard,Apparel,0.65,14.0,58.7,2024-06-15 16:16:00,2024-06-15 22:15:09.392096770,2024-06-15 23:51:09.392096770,2024-06-20 23:51:09.392096770,2024-06-21 20:46:14.667915201,False,False,5.99,5.0,0.87,8.39,Standard | Southwest -> South,1.0,2.73,1-2 Days Late,Mid Margin ($10-20)
ORD-108816,2024-02-21 17:09:00,West,Southwest,Standard,Home Goods,8.32,22.0,94.06,2024-02-21 18:01:00,2024-02-21 20:03:30.360770376,2024-02-21 23:47:30.360770376,2024-02-26 23:47:30.360770376,2024-02-26 11:39:01.364906656,False,False,2.04,5.0,-0.51,6.64,Standard | West -> Southwest,1.0,34.94,On-Time,High Margin ($20+)
ORD-104155,2024-08-26 07:10:00,Southwest,South,Standard,Beauty,0.61,11.0,44.2,2024-08-26 07:23:00,2024-08-26 21:58:18.828406615,2024-08-27 00:56:18.828406615,2024-09-01 00:56:18.828406615,2024-09-01 11:55:44.739438632,False,False,14.59,5.0,0.46,17.77,Standard | Southwest -> South,1.0,2.56,1-2 Days Late,Mid Margin ($10-20)
ORD-102232,2024-10-29 21:22:00,Southwest,Southwest,Standard,Sports,2.38,17.0,90.65,2024-10-29 22:05:00,2024-10-30 02:27:06.871718996,2024-10-30 03:31:06.871718996,2024-11-04 03:31:06.871718996,2024-11-04 01:21:24.239525301,False,False,4.37,5.0,-0.09,6.15,Standard | Southwest -> Southwest,0.4,4.0,On-Time,Mid Margin ($10-20)
ORD-109447,2024-03-30 15:41:00,South,Southwest,Standard,Electronics,1.53,38.0,261.79,2024-03-30 17:00:00,2024-03-30 22:01:37.307855578,2024-03-30 23:01:37.307855578,2024-04-04 23:01:37.307855578,2024-04-04 22:06:21.301877582,False,False,5.03,5.0,-0.04,7.34,Standard | South -> Southwest,1.0,6.43,On-Time,High Margin ($20+)
ORD-109622,2024-09-23 21:33:00,Northeast,Northeast,Standard,Toys,2.49,9.0,37.99,2024-09-23 21:51:00,2024-09-23 23:42:34.471347408,2024-09-24 02:58:34.471347408,2024-09-29 02:58:34.471347408,2024-09-28 23:53:47.725903975,False,False,1.86,5.0,-0.13,5.43,Standard | Northeast -> Northeast,0.4,4.18,On-Time,Low Margin (<$10)
ORD-106301,2024-11-27 03:37:00,Northeast,South,Standard,Apparel,0.27,14.0,44.49,2024-11-27 04:41:00,2024-11-27 11:48:47.439119413,2024-11-27 14:39:47.439119413,2024-12-02 14:39:47.439119413,2024-12-09 13:33:00.805433450,False,False,7.13,5.0,6.95,11.05,Standard | Northeast -> South,1.4,1.59,Severely Delayed (5+ Days),Mid Margin ($10-20)
ORD-104931,2024-09-17 13:53:00,Southwest,West,Standard,Beauty,0.38,11.0,39.11,2024-09-17 14:54:00,2024-09-17 16:42:02.169398397,2024-09-17 19:10:02.169398397,2024-09-22 19:10:02.169398397,2024-09-22 22:23:16.191018475,False,False,1.8,5.0,0.13,5.28,Standard | Southwest -> West,1.0,1.6,1-2 Days Late,Mid Margin ($10-20)
ORD-100029,2024-04-13 19:43:00,South,Midwest,Standard,Apparel,0.64,14.0,56.21,2024-04-13 20:48:00,2024-04-13 23:15:42.731589042,2024-04-14 01:18:42.731589042,2024-04-19 01:18:42.731589042,2024-04-19 06:40:54.616081841,False,False,2.46,5.0,0.22,5.6,Standard | South -> Midwest,1.1,2.96,1-2 Days Late,Mid Margin ($10-20)
ORD-101823,2024-07-31 13:34:00,Southwest,Northeast,Standard,Sports,2.96,17.0,57.77,2024-07-31 13:46:00,2024-07-31 15:54:54.258699591,2024-07-31 18:26:54.258699591,2024-08-05 18:26:54.258699591,2024-08-05 02:30:15.929097303,False,False,2.15,5.0,-0.66,4.88,Standard | Southwest -> Northeast,2.4,29.84,On-Time,Mid Margin ($10-20)
ORD-106920,2024-02-19 01:38:00,South,Southwest,Express,Apparel,0.72,14.0,52.16,2024-02-19 02:02:00,2024-02-19 05:15:17.038487226,2024-02-19 05:50:17.038487226,2024-02-21 05:50:17.038487226,2024-02-22 01:09:43.201018263,True,False,3.22,2.0,0.81,4.2,Express | South -> Southwest,1.0,5.62,1-2 Days Late,Mid Margin ($10-20)
ORD-103697,2024-01-01 17:31:00,Midwest,South,Standard,Toys,0.69,9.0,47.21,2024-01-01 18:38:00,2024-01-01 20:05:57.901286026,2024-01-01 21:33:57.901286026,2024-01-06 21:33:57.901286026,2024-01-07 02:23:10.557451574,False,False,1.47,5.0,0.2,4.05,Standard | Midwest -> South,1.1,3.19,1-2 Days Late,Low Margin (<$10)
ORD-109466,2024-04-25 22:44:00,South,Midwest,Standard,Apparel,0.95,14.0,41.71,2024-04-25 22:59:00,2024-04-26 01:51:33.570638893,2024-04-26 03:15:33.570638893,2024-05-01 03:15:33.570638893,2024-05-01 05:04:19.308248434,False,False,2.88,5.0,0.08,4.53,Standard | South -> Midwest,1.1,4.39,1-2 Days Late,Mid Margin ($10-20)
ORD-103684,2024-08-18 23:17:00,Southwest,Southwest,Standard,Toys,0.43,9.0,31.89,2024-08-18 23:52:00,2024-08-19 02:25:53.543750864,2024-08-19 04:07:53.543750864,2024-08-24 04:07:53.543750864,2024-08-24 04:03:07.460673220,False,False,2.56,5.0,-0.0,4.85,Standard | Southwest -> Southwest,0.4,0.72,On-Time,Low Margin (<$10)
ORD-103344,2024-05-23 23:52:00,Southwest,West,Standard,Apparel,0.56,14.0,53.88,2024-05-24 00:35:00,2024-05-24 03:43:05.753621104,2024-05-24 04:25:05.753621104,2024-05-29 04:25:05.753621104,2024-05-30 06:50:11.023959635,False,False,3.13,5.0,1.1,4.55,Standard | Southwest -> West,1.0,2.35,1-2 Days Late,Mid Margin ($10-20)
ORD-105968,2024-06-11 19:13:00,West,Southwest,Standard,Home Goods,6.32,22.0,168.21,2024-06-11 19:38:00,2024-06-11 21:22:13.438884778,2024-06-11 21:57:13.438884778,2024-06-16 21:57:13.438884778,2024-06-17 09:47:04.483108377,False,False,1.74,5.0,0.49,2.74,Standard | West -> Southwest,1.0,26.54,1-2 Days Late,High Margin ($20+)
ORD-107993,2024-10-05 06:43:00,Midwest,West,Standard,Electronics,2.66,38.0,227.83,2024-10-05 07:03:00,2024-10-05 12:35:37.265339767,2024-10-05 15:43:37.265339767,2024-10-10 15:43:37.265339767,2024-10-10 02:47:42.431319569,False,False,5.54,5.0,-0.54,9.01,Standard | Midwest -> West,1.8,20.11,On-Time,High Margin ($20+)
ORD-108671,2024-10-02 04:41:00,Southwest,Southwest,Express,Apparel,0.59,14.0,44.93,2024-10-02 06:00:00,2024-10-02 10:49:39.520092054,2024-10-02 13:28:39.520092054,2024-10-04 13:28:39.520092054,2024-10-03 03:34:34.990411627,False,False,4.83,2.0,-1.41,8.79,Express | Southwest -> Southwest,0.4,1.84,On-Time,Mid Margin ($10-20)
ORD-109074,2024-07-08 19:02:00,Northeast,South,Express,Beauty,0.33,11.0,39.59,2024-07-08 19:47:00,2024-07-08 23:55:55.768230783,2024-07-09 03:33:55.768230783,2024-07-11 03:33:55.768230783,2024-07-11 05:23:52.688801952,False,False,4.15,2.0,0.08,8.53,Express | Northeast -> South,1.4,3.6,1-2 Days Late,Mid Margin ($10-20)
ORD-108784,2024-06-11 07:25:00,West,Northeast,Express,Toys,0.14,9.0,60.39,2024-06-11 08:30:00,2024-06-11 10:27:50.168822432,2024-06-11 13:03:50.168822432,2024-06-13 13:03:50.168822432,2024-06-13 22:47:48.423522650,False,False,1.96,2.0,0.41,5.65,Express | West -> Northeast,2.9,3.17,1-2 Days Late,Low Margin (<$10)
ORD-106511,2024-04-14 23:12:00,Midwest,Northeast,Standard,Apparel,0.8,14.0,50.01,2024-04-14 23:18:00,2024-04-15 09:53:09.802575520,2024-04-15 12:40:09.802575520,2024-04-20 12:40:09.802575520,2024-04-20 15:32:41.209741547,False,False,10.59,5.0,0.12,13.47,Standard | Midwest -> Northeast,1.2,4.03,1-2 Days Late,Mid Margin ($10-20)
ORD-103280,2024-03-23 00:14:00,West,West,Express,Apparel,0.13,14.0,63.59,2024-03-23 00:41:00,2024-03-23 08:54:32.198619392,2024-03-23 10:29:32.198619392,2024-03-25 10:29:32.198619392,2024-03-25 05:23:54.804850010,False,False,8.23,2.0,-0.21,10.26,Express | West -> West,0.4,0.41,On-Time,Mid Margin ($10-20)
ORD-106389,2024-10-14 08:51:00,Northeast,Midwest,Express,Books,0.5,4.0,24.84,2024-10-14 09:24:00,2024-10-14 12:01:40.510934612,2024-10-14 12:48:40.510934612,2024-10-16 12:48:40.510934612,2024-10-17 12:20:27.467999489,False,False,2.63,2.0,0.98,3.96,Express | Northeast -> Midwest,1.2,4.68,1-2 Days Late,Low Margin (<$10)
ORD-102947,2024-08-29 03:15:00,West,South,Express,Apparel,0.63,14.0,42.72,2024-08-29 03:54:00,2024-08-29 10:09:11.108529403,2024-08-29 11:39:11.108529403,2024-08-31 11:39:11.108529403,2024-09-01 15:34:07.393914301,False,False,6.25,2.0,1.16,8.4,Express | West -> South,2.0,9.83,1-2 Days Late,Mid Margin ($10-20)
ORD-103167,2024-01-02 12:27:00,Southwest,Northeast,Standard,Apparel,0.21,14.0,40.06,2024-01-02 13:22:00,2024-01-02 14:46:37.439986402,2024-01-02 16:31:37.439986402,2024-01-07 16:31:37.439986402,2024-01-07 23:33:47.295635814,True,False,1.41,5.0,0.29,4.08,Standard | Southwest -> Northeast,2.4,2.12,1-2 Days Late,Mid Margin ($10-20)
ORD-108289,2024-10-28 21:58:00,West,Northeast,Standard,Toys,0.66,9.0,27.25,2024-10-28 22:20:00,2024-10-29 00:47:08.763487894,2024-10-29 03:49:08.763487894,2024-11-03 03:49:08.763487894,2024-11-03 05:40:33.194471716,False,False,2.45,5.0,0.08,5.85,Standard | West -> Northeast,2.9,8.04,1-2 Days Late,Low Margin (<$10)
ORD-107004,2024-03-06 14:48:00,Midwest,Southwest,Express,Electronics,2.77,38.0,289.58,2024-03-06 14:59:00,2024-03-06 18:38:20.019383398,2024-03-06 21:13:20.019383398,2024-03-08 21:13:20.019383398,2024-03-08 14:31:08.059577867,False,False,3.66,2.0,-0.28,6.42,Express | Midwest -> Southwest,1.5,32.41,On-Time,High Margin ($20+)
ORD-102412,2024-04-02 08:44:00,South,South,Standard,Apparel,0.48,14.0,30.45,2024-04-02 09:14:00,2024-04-02 12:19:06.526424342,2024-04-02 14:44:06.526424342,2024-04-07 14:44:06.526424342,2024-04-07 18:37:08.480709540,False,False,3.09,5.0,0.16,6.0,Standard | South -> South,0.5,1.01,1-2 Days Late,Mid Margin ($10-20)
ORD-106308,2024-07-01 07:12:00,Southwest,Northeast,Standard,Apparel,0.73,14.0,27.66,2024-07-01 07:36:00,2024-07-01 14:05:50.713094803,2024-07-01 15:19:50.713094803,2024-07-06 15:19:50.713094803,,False,True,6.5,5.0,,8.13,Standard | Southwest -> Northeast,2.4,7.36,Unresolved,Mid Margin ($10-20)
ORD-102245,2024-03-17 11:55:00,West,Northeast,Standard,Toys,2.1,9.0,45.78,2024-03-17 13:06:00,2024-03-17 18:46:05.384144820,2024-03-17 22:04:05.384144820,2024-03-22 22:04:05.384144820,2024-03-23 04:30:01.100632364,False,False,5.67,5.0,0.27,10.15,Standard | West -> Northeast,2.9,25.58,1-2 Days Late,Low Margin (<$10)
ORD-107584,2024-07-11 23:16:00,South,South,Standard,Apparel,0.38,14.0,52.26,2024-07-12 00:11:00,2024-07-12 05:10:37.189645119,2024-07-12 07:23:37.189645119,2024-07-17 07:23:37.189645119,2024-07-17 23:06:51.330201619,False,False,4.99,5.0,0.66,8.13,Standard | South -> South,0.5,0.8,1-2 Days Late,Mid Margin ($10-20)
ORD-104606,2024-03-08 12:06:00,South,Southwest,Express,Toys,2.1,9.0,46.03,2024-03-08 13:21:00,2024-03-09 00:25:34.829800744,2024-03-09 03:43:34.829800744,2024-03-11 03:43:34.829800744,2024-03-10 15:02:37.461291257,False,False,11.08,2.0,-0.53,15.63,Express | South -> Southwest,1.0,16.38,On-Time,Low Margin (<$10)
ORD-100447,2024-10-30 19:17:00,South,South,Standard,Apparel,0.53,14.0,36.06,2024-10-30 20:10:00,2024-10-30 21:14:54.636826861,2024-10-30 23:36:54.636826861,2024-11-04 23:36:54.636826861,2024-11-04 01:13:55.119853750,False,False,1.08,5.0,-0.93,4.33,Standard | South -> South,0.5,1.11,On-Time,Mid Margin ($10-20)
ORD-105772,2024-03-26 13:19:00,Southwest,Southwest,Standard,Home Goods,11.15,22.0,131.1,2024-03-26 14:29:00,2024-03-26 23:01:58.609858948,2024-03-27 00:22:58.609858948,2024-04-01 00:22:58.609858948,,False,True,8.55,5.0,,11.07,Standard | Southwest -> Southwest,0.4,18.73,Unresolved,High Margin ($20+)
ORD-105993,2024-06-12 18:51:00,West,Southwest,Standard,Beauty,0.39,11.0,27.91,2024-06-12 19:24:00,2024-06-12 21:39:54.629671435,2024-06-12 22:50:54.629671435,2024-06-17 22:50:54.629671435,2024-06-17 22:42:12.005271886,False,False,2.27,5.0,-0.01,4.0,Standard | West -> Southwest,1.0,1.64,On-Time,Mid Margin ($10-20)
ORD-106964,2024-05-30 20:20:00,Southwest,South,Standard,Apparel,0.95,14.0,41.9,2024-05-30 20:28:00,2024-05-31 00:45:13.891403551,2024-05-31 03:15:13.891403551,2024-06-05 03:15:13.891403551,2024-06-05 18:26:27.580609503,False,False,4.29,5.0,0.63,6.92,Standard | Southwest -> South,1.0,3.99,1-2 Days Late,Mid Margin ($10-20)
ORD-100014,2024-02-15 00:20:00,Midwest,West,Express,Beauty,0.07,11.0,27.86,2024-02-15 01:33:00,2024-02-15 03:22:47.230887064,2024-02-15 06:27:47.230887064,2024-02-17 06:27:47.230887064,2024-02-17 05:58:02.213449646,False,False,1.83,2.0,-0.02,6.13,Express | Midwest -> West,1.8,0.98,On-Time,Mid Margin ($10-20)
ORD-104393,2024-01-21 21:03:00,Northeast,Midwest,Standard,Electronics,2.49,38.0,205.53,2024-01-21 22:26:00,2024-01-22 10:04:38.876162751,2024-01-22 11:35:38.876162751,2024-01-27 11:35:38.876162751,2024-01-27 17:25:42.877947865,True,False,11.64,5.0,0.24,14.54,Standard | Northeast -> Midwest,1.2,12.55,1-2 Days Late,High Margin ($20+)
ORD-109975,2024-11-21 03:59:00,Midwest,South,Standard,Beauty,0.3,11.0,27.98,2024-11-21 04:26:00,2024-11-21 06:16:16.615879144,2024-11-21 07:38:16.615879144,2024-11-26 07:38:16.615879144,2024-11-26 17:00:47.824287376,False,False,1.84,5.0,0.39,3.65,Standard | Midwest -> South,1.1,1.39,1-2 Days Late,Mid Margin ($10-20)
ORD-105663,2024-07-02 14:35:00,Midwest,Midwest,Express,Apparel,0.9,14.0,47.77,2024-07-02 15:54:00,2024-07-02 22:55:41.101626262,2024-07-03 00:26:41.101626262,2024-07-05 00:26:41.101626262,2024-07-05 12:33:05.097288831,True,False,7.03,2.0,0.5,9.86,Express | Midwest -> Midwest,0.5,3.51,1-2 Days Late,Mid Margin ($10-20)
ORD-105504,2024-02-03 21:04:00,Midwest,West,Express,Apparel,0.33,14.0,40.97,2024-02-03 22:30:00,2024-02-04 01:07:36.938998884,2024-02-04 05:01:36.938998884,2024-02-06 05:01:36.938998884,2024-02-06 01:38:59.217822492,False,False,2.63,2.0,-0.14,7.96,Express | Midwest -> West,1.8,4.63,On-Time,Mid Margin ($10-20)
ORD-103794,2024-07-22 20:41:00,Northeast,South,Express,Electronics,1.6,38.0,236.62,2024-07-22 21:38:00,2024-07-23 06:34:28.159521453,2024-07-23 07:56:28.159521453,2024-07-25 07:56:28.159521453,2024-07-24 06:50:23.973648937,False,False,8.94,2.0,-1.05,11.26,Express | Northeast -> South,1.4,17.47,On-Time,High Margin ($20+)
